id,anno,gender,geographical_area,age,edu_qualification,employment_status,age_class,FA1,FA2,FA3,FA,FK1,FK2,FK3,FK4,FK5,FK6,FK7,FK,FB1,FB2,FB3,FB4,FB5,FB6,FB7,FB8,FB,FL,age_score,age_label
2496,2023,M,Islands,55.0,4.0,Employed,50-59,4,3,3,3.33,1,1,1,1,0,1,0,5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,13.33,2,Adulti
2497,2023,F,Islands,54.0,5.0,Employed,50-59,5,5,4,4.67,1,0,1,0,0,1,0,3,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,7.0,14.67,2,Adulti
2498,2023,F,Islands,47.0,5.0,Employed,40-49,4,3,3,3.33,1,1,1,0,0,1,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,11.33,2,Adulti
2499,2023,M,Centre,72.0,7.0,Retired,70+,2,4,3,3.0,1,1,1,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,13.0,3,Anziani
2500,2023,M,Centre,44.0,5.0,Employed,40-49,2,2,2,2.0,0,1,1,0,0,1,1,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,9.0,2,Adulti
2501,2023,M,South,38.0,5.0,Employed,30-39,3,4,2,3.0,1,1,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,8.0,15.0,2,Adulti
2502,2023,M,South,-99.0,5.0,Unemployed,Unknown,2,4,4,3.33,0,1,0,0,1,1,0,3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,9.33,1,Giovani
2503,2023,F,South,48.0,5.0,Employed,40-49,3,3,2,2.67,1,0,0,0,0,1,0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,7.67,2,Adulti
2504,2023,F,South,69.0,9.0,Homemaker,60-69,-98,4,5,4.0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,9.0,3,Anziani
2505,2023,M,South,57.0,5.0,Employed,50-59,3,3,4,3.33,1,1,1,1,1,1,1,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,14.33,2,Adulti
2506,2023,M,South,51.0,1.0,Self-employed,50-59,1,4,2,2.33,1,1,0,0,1,1,0,4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,12.33,2,Adulti
2507,2023,M,South,35.0,6.0,Employed,30-39,-97,4,-97,3.33,1,1,1,0,1,1,0,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,11.33,1,Giovani
2508,2023,M,South,71.0,3.0,Retired,70+,3,3,4,3.33,1,1,1,0,1,1,0,5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,13.33,3,Anziani
2509,2023,F,North-east,79.0,7.0,Retired,70+,-97,-97,-97,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3,Anziani
2510,2023,F,South,61.0,5.0,Retired,60-69,3,3,3,3.0,1,1,1,0,0,1,0,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,13.0,3,Anziani
2511,2023,M,North-east,-99.0,5.0,Employed,Unknown,3,3,4,3.33,1,1,1,1,1,1,0,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.33,1,Giovani
2512,2023,F,South,70.0,4.0,Retired,70+,3,4,4,3.67,0,0,0,0,1,1,0,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,10.67,3,Anziani
2513,2023,F,South,79.0,5.0,Homemaker,70+,3,3,4,3.33,0,0,0,0,1,1,1,3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,12.33,3,Anziani
2514,2023,F,South,75.0,5.0,Retired,70+,2,3,4,3.0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,3,Anziani
2515,2023,F,South,53.0,6.0,Employed,50-59,3,5,-99,3.67,1,0,0,0,0,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.67,2,Adulti
2516,2023,F,North-west,31.0,3.0,Employed,30-39,3,3,3,3.0,1,1,1,0,0,1,1,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,15.0,1,Giovani
2517,2023,F,South,40.0,5.0,Homemaker,40-49,5,-97,-97,3.67,0,1,0,0,1,1,0,3,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,8.0,14.67,2,Adulti
2518,2023,M,North-west,45.0,3.0,Self-employed,40-49,1,2,2,1.67,0,1,1,0,0,0,0,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,8.67,2,Adulti
2519,2023,F,South,55.0,5.0,Employed,50-59,2,4,4,3.33,1,1,1,0,1,1,0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,14.33,2,Adulti
2520,2023,F,South,40.0,7.0,Self-employed,40-49,3,4,4,3.67,1,1,1,0,0,1,0,4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,13.67,2,Adulti
2521,2023,F,Centre,24.0,5.0,Student,18-29,4,3,3,3.33,1,1,0,0,0,1,1,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.33,1,Giovani
2522,2023,F,Islands,-99.0,5.0,Employed,Unknown,2,4,4,3.33,0,1,1,0,0,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,8.0,13.33,1,Giovani
2523,2023,M,South,78.0,7.0,Retired,70+,3,2,2,2.33,1,1,0,0,1,1,0,4,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,12.33,3,Anziani
2524,2023,F,Centre,20.0,5.0,Student,18-29,-98,4,-98,3.33,0,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.33,1,Giovani
2525,2023,F,Islands,69.0,7.0,Retired,60-69,4,4,3,3.67,0,1,0,0,1,0,0,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,12.67,3,Anziani
2526,2023,F,Centre,78.0,7.0,Employed,70+,3,3,4,3.33,1,1,0,0,1,1,0,4,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,12.33,3,Anziani
2527,2023,M,Islands,35.0,6.0,Self-employed,30-39,3,3,4,3.33,1,1,1,0,1,1,0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.33,1,Giovani
2528,2023,M,Islands,36.0,6.0,Employed,30-39,3,2,3,2.67,1,1,1,0,0,0,0,3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,10.67,2,Adulti
2529,2023,M,South,36.0,2.0,Self-employed,30-39,3,3,2,2.67,1,1,1,1,1,1,1,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.67,2,Adulti
2530,2023,F,Islands,60.0,5.0,Employed,60-69,4,4,3,3.67,1,1,1,0,0,1,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,11.67,3,Anziani
2531,2023,F,Islands,74.0,7.0,Retired,70+,4,3,3,3.33,0,1,0,0,1,0,0,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,11.33,3,Anziani
2532,2023,F,Islands,66.0,6.0,Homemaker,60-69,2,4,5,3.67,0,0,0,0,0,1,1,2,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,11.67,3,Anziani
2533,2023,M,North-west,36.0,5.0,Self-employed,30-39,5,3,3,3.67,0,1,1,0,1,1,0,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,11.67,2,Adulti
2534,2023,F,Islands,60.0,7.0,Homemaker,60-69,4,4,4,4.0,0,0,0,0,0,1,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,8.0,3,Anziani
2535,2023,M,Islands,66.0,5.0,Retired,60-69,3,4,4,3.67,0,1,1,0,1,1,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,11.67,3,Anziani
2536,2023,F,Islands,35.0,5.0,Homemaker,30-39,-98,3,5,3.67,0,0,0,0,1,1,0,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,9.67,1,Giovani
2537,2023,F,Islands,78.0,5.0,Retired,70+,3,2,2,2.33,0,0,0,0,0,1,1,2,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,9.33,3,Anziani
2538,2023,M,Islands,22.0,5.0,Student,18-29,4,5,3,4.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,1,Giovani
2539,2023,M,South,68.0,5.0,Retired,60-69,4,4,3,3.67,1,1,1,0,0,1,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,11.67,3,Anziani
2540,2023,F,South,49.0,3.0,Employed,40-49,1,3,2,2.0,1,1,0,0,1,1,0,4,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,11.0,2,Adulti
2541,2023,M,South,22.0,5.0,Student,18-29,3,2,3,2.67,1,1,1,0,0,1,1,5,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,13.67,1,Giovani
2542,2023,F,South,68.0,6.0,Homemaker,60-69,5,-99,3,3.67,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.67,3,Anziani
2543,2023,M,South,45.0,5.0,Employed,40-49,3,2,3,2.67,0,1,1,0,1,1,1,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,11.67,2,Adulti
2544,2023,F,South,74.0,7.0,Retired,70+,4,4,5,4.33,0,1,0,0,1,0,0,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,11.33,3,Anziani
2545,2023,M,South,76.0,7.0,Retired,70+,5,5,5,5.0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,10.0,3,Anziani
2546,2023,F,Islands,65.0,7.0,Retired,60-69,-99,3,3,3.0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,7.0,3,Anziani
2547,2023,F,Islands,32.0,3.0,Employed,30-39,5,4,4,4.33,1,1,1,0,0,1,1,5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,14.33,1,Giovani
2548,2023,M,Islands,78.0,7.0,Retired,70+,1,4,3,2.67,1,1,0,0,1,1,0,4,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,12.67,3,Anziani
2549,2023,F,Islands,42.0,3.0,Employed,40-49,2,4,4,3.33,1,1,1,0,1,1,0,5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,13.33,2,Adulti
2550,2023,M,Centre,33.0,5.0,Employed,30-39,3,3,4,3.33,1,1,1,0,1,1,1,6,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,9.0,18.33,1,Giovani
2551,2023,M,South,55.0,7.0,Self-employed,50-59,3,4,4,3.67,1,1,1,0,1,1,1,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.67,2,Adulti
2552,2023,F,South,51.0,5.0,Self-employed,50-59,3,2,2,2.33,1,1,0,0,1,1,1,5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,13.33,2,Adulti
2553,2023,F,South,78.0,6.0,Retired,70+,2,3,3,2.67,0,1,1,0,0,1,1,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,9.67,3,Anziani
2554,2023,M,North-west,53.0,4.0,Employed,50-59,4,3,3,3.33,1,1,1,0,0,1,0,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,13.33,2,Adulti
2555,2023,F,South,65.0,9.0,Homemaker,60-69,4,3,3,3.33,1,1,1,0,0,1,0,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,10.33,3,Anziani
2556,2023,M,South,62.0,5.0,Employed,60-69,4,4,4,4.0,1,1,1,1,0,1,0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,15.0,3,Anziani
2557,2023,F,North-east,28.0,2.0,Employed,18-29,3,3,3,3.0,0,0,0,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1,Giovani
2558,2023,M,South,48.0,5.0,Self-employed,40-49,4,3,3,3.33,1,1,0,0,0,1,0,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,13.33,2,Adulti
2559,2023,M,South,74.0,9.0,Retired,70+,2,4,3,3.0,1,1,1,0,0,1,0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,9.0,3,Anziani
2560,2023,F,South,72.0,4.0,Retired,70+,3,3,3,3.0,1,0,1,1,0,1,0,4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,9.0,16.0,3,Anziani
2561,2023,M,South,41.0,3.0,Employed,40-49,5,3,3,3.67,0,1,1,0,1,1,0,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,11.67,2,Adulti
2562,2023,M,South,-99.0,5.0,Employed,Unknown,3,3,3,3.0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,8.0,1,Giovani
2563,2023,M,South,58.0,5.0,Employed,50-59,4,3,5,4.0,1,1,1,1,1,1,1,7,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,7.0,18.0,2,Adulti
2564,2023,M,North-west,45.0,4.0,Employed,40-49,3,3,3,3.0,0,0,0,0,1,1,1,3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,12.0,2,Adulti
2565,2023,M,South,46.0,5.0,Employed,40-49,4,3,3,3.33,1,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,10.33,2,Adulti
2566,2023,M,South,63.0,5.0,Employed,60-69,2,2,3,2.33,0,1,0,0,1,1,0,3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,11.33,3,Anziani
2567,2023,M,North-west,58.0,5.0,Employed,50-59,4,4,4,4.0,1,1,0,0,1,1,0,4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,13.0,2,Adulti
2568,2023,F,South,78.0,7.0,Retired,70+,1,2,4,2.33,0,1,1,0,1,1,0,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,9.33,3,Anziani
2569,2023,M,South,61.0,5.0,Retired,60-69,4,4,4,4.0,1,1,1,0,0,1,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,12.0,3,Anziani
2570,2023,F,South,64.0,5.0,Retired,60-69,4,2,2,2.67,0,1,1,1,1,0,0,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,11.67,3,Anziani
2571,2023,M,South,41.0,2.0,Employed,40-49,3,4,-97,3.33,1,0,0,0,1,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.33,2,Adulti
2572,2023,F,South,66.0,5.0,Retired,60-69,3,3,3,3.0,1,1,1,0,0,1,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,11.0,3,Anziani
2573,2023,M,South,-99.0,5.0,Employed,Unknown,3,2,3,2.67,0,0,1,1,1,1,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,9.67,1,Giovani
2574,2023,M,North-east,50.0,2.0,Self-employed,50-59,3,3,3,3.0,1,1,1,1,1,1,1,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,13.0,2,Adulti
2575,2023,F,North-west,36.0,6.0,Employed,30-39,3,4,3,3.33,1,1,1,0,0,0,0,3,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,12.33,2,Adulti
2576,2023,M,South,78.0,5.0,Retired,70+,3,4,4,3.67,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,9.67,3,Anziani
2577,2023,M,North-east,72.0,4.0,Retired,70+,2,4,3,3.0,1,1,0,0,1,1,1,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,12.0,3,Anziani
2578,2023,F,South,40.0,7.0,Employed,40-49,-98,5,5,4.33,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.33,2,Adulti
2579,2023,M,South,61.0,5.0,Retired,60-69,4,4,4,4.0,1,1,1,0,0,1,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,12.0,3,Anziani
2580,2023,M,North-west,67.0,9.0,Retired,60-69,5,5,5,5.0,0,0,0,0,1,1,1,3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,14.0,3,Anziani
2581,2023,F,South,33.0,5.0,Self-employed,30-39,4,3,3,3.33,1,1,1,0,1,1,1,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,12.33,1,Giovani
2582,2023,F,South,44.0,1.0,Employed,40-49,3,2,3,2.67,1,1,1,1,1,1,1,7,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,13.67,2,Adulti
2583,2023,M,Islands,-99.0,5.0,Employed,Unknown,3,2,3,2.67,0,1,1,1,1,1,0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.67,1,Giovani
2584,2023,F,Islands,58.0,9.0,Homemaker,50-59,4,3,3,3.33,1,1,1,0,1,1,0,5,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,13.33,2,Adulti
2585,2023,F,Islands,55.0,7.0,Homemaker,50-59,-98,4,3,3.33,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.33,2,Adulti
2586,2023,M,Islands,68.0,5.0,Retired,60-69,4,4,3,3.67,1,1,1,0,0,1,0,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,11.67,3,Anziani
2587,2023,M,North-west,44.0,2.0,Self-employed,40-49,4,2,3,3.0,1,1,1,0,1,1,0,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,15.0,2,Adulti
2588,2023,F,Islands,63.0,6.0,Retired,60-69,3,3,3,3.0,1,1,1,1,1,1,0,6,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,14.0,3,Anziani
2589,2023,F,Islands,51.0,5.0,Employed,50-59,4,3,4,3.67,0,0,1,0,0,1,0,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,9.67,2,Adulti
2590,2023,F,Islands,37.0,2.0,Employed,30-39,3,4,4,3.67,0,1,1,0,1,1,1,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,15.67,2,Adulti
2591,2023,F,Islands,32.0,5.0,Employed,30-39,5,3,3,3.67,0,0,0,0,1,0,0,1,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,8.0,12.67,1,Giovani
2592,2023,M,Islands,76.0,7.0,Retired,70+,3,5,5,4.33,1,1,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,14.33,3,Anziani
2593,2023,F,Islands,66.0,7.0,Retired,60-69,2,5,5,4.0,1,1,0,0,1,1,0,4,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,14.0,3,Anziani
2594,2023,F,South,56.0,5.0,Employed,50-59,3,3,4,3.33,1,1,1,1,1,1,0,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.33,2,Adulti
2595,2023,M,North-west,55.0,2.0,Employed,50-59,4,4,3,3.67,1,1,0,0,0,1,0,3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,11.67,2,Adulti
2596,2023,M,South,64.0,5.0,Employed,60-69,2,3,2,2.33,1,1,0,0,1,1,0,4,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,12.33,3,Anziani
2597,2023,F,South,40.0,3.0,Employed,40-49,2,4,4,3.33,0,1,1,0,1,1,1,5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,8.0,16.33,2,Adulti
2598,2023,F,North-east,18.0,4.0,Student,18-29,4,3,3,3.33,1,1,0,0,0,1,1,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.33,1,Giovani
2599,2023,F,South,60.0,5.0,Homemaker,60-69,3,4,4,3.67,1,1,1,0,1,1,1,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,16.67,3,Anziani
2600,2023,M,South,-99.0,5.0,Employed,Unknown,4,-97,4,3.67,1,1,0,0,1,1,0,4,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,12.67,1,Giovani
2601,2023,F,South,46.0,5.0,Homemaker,40-49,5,5,4,4.67,1,0,0,0,1,1,0,3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,13.67,2,Adulti
2602,2023,M,South,48.0,5.0,Employed,40-49,2,3,3,2.67,1,1,1,0,0,1,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.67,2,Adulti
2603,2023,M,South,56.0,2.0,Employed,50-59,3,3,2,2.67,1,1,1,1,1,1,1,7,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,14.67,2,Adulti
2604,2023,F,South,49.0,5.0,Employed,40-49,4,4,5,4.33,1,1,1,0,1,1,0,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,15.33,2,Adulti
2605,2023,M,South,27.0,4.0,Student,18-29,2,2,2,2.0,1,1,1,1,0,0,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,11.0,1,Giovani
2606,2023,M,South,59.0,6.0,Employed,50-59,3,3,4,3.33,0,0,0,0,0,1,0,1,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,6.0,10.33,2,Adulti
2607,2023,F,South,60.0,5.0,Homemaker,60-69,2,4,4,3.33,1,1,1,0,1,1,1,6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,15.33,3,Anziani
2608,2023,F,South,64.0,5.0,Retired,60-69,3,3,3,3.0,1,1,1,0,1,1,1,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,13.0,3,Anziani
2609,2023,M,South,33.0,2.0,Employed,30-39,4,2,3,3.0,1,1,1,0,1,1,1,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,16.0,1,Giovani
2610,2023,M,South,55.0,5.0,Employed,50-59,3,2,4,3.0,1,1,1,0,1,0,0,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,12.0,2,Adulti
2611,2023,F,North-west,59.0,5.0,Homemaker,50-59,3,3,3,3.0,1,1,1,1,1,1,1,7,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,17.0,2,Adulti
2612,2023,M,North-east,67.0,5.0,Retired,60-69,5,3,4,4.0,1,1,1,1,1,1,1,7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,17.0,3,Anziani
2613,2023,F,South,75.0,9.0,Retired,70+,2,5,5,4.0,0,1,0,0,1,1,0,3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,13.0,3,Anziani
2614,2023,F,South,60.0,5.0,Retired,60-69,3,3,3,3.0,0,0,0,0,0,1,0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,3,Anziani
2615,2023,F,South,78.0,7.0,Retired,70+,4,3,3,3.33,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,6.33,3,Anziani
2616,2023,M,South,51.0,5.0,Employed,50-59,5,4,3,4.0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,2,Adulti
2617,2023,F,Islands,50.0,5.0,Employed,50-59,5,5,5,5.0,1,1,0,0,0,0,1,3,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,13.0,2,Adulti
2618,2023,F,South,67.0,3.0,Refused,60-69,2,2,2,2.0,1,1,0,0,1,0,0,3,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,11.0,3,Anziani
2619,2023,M,South,77.0,5.0,Retired,70+,3,3,2,2.67,1,1,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,13.67,3,Anziani
2620,2023,F,South,70.0,7.0,Retired,70+,3,-97,5,3.67,1,1,0,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,13.67,3,Anziani
2621,2023,F,South,54.0,2.0,Employed,50-59,5,5,5,5.0,1,0,1,0,1,1,1,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,13.0,2,Adulti
2622,2023,F,South,48.0,5.0,Employed,40-49,4,4,4,4.0,0,1,0,0,1,0,0,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,10.0,2,Adulti
2623,2023,M,South,70.0,5.0,Retired,70+,4,4,4,4.0,1,1,1,0,1,1,0,5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,15.0,3,Anziani
2624,2023,F,South,54.0,2.0,Homemaker,50-59,5,4,4,4.33,1,0,0,0,0,0,1,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.33,2,Adulti
2625,2023,M,South,65.0,5.0,Retired,60-69,4,3,3,3.33,1,1,1,1,1,1,0,6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,14.33,3,Anziani
2626,2023,M,South,69.0,5.0,Retired,60-69,3,2,3,2.67,1,0,1,0,0,1,0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,12.67,3,Anziani
2627,2023,F,North-east,75.0,5.0,Retired,70+,4,2,3,3.0,1,1,0,0,1,1,1,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,15.0,3,Anziani
2628,2023,M,Islands,48.0,5.0,Employed,40-49,5,5,5,5.0,1,0,0,0,0,1,0,2,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,13.0,2,Adulti
2629,2023,F,Islands,76.0,6.0,Retired,70+,3,3,4,3.33,0,1,0,0,1,0,0,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,9.33,3,Anziani
2630,2023,F,Islands,26.0,4.0,Employed,18-29,2,3,3,2.67,1,1,1,1,1,1,1,7,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,14.67,1,Giovani
2631,2023,F,Islands,52.0,5.0,Employed,50-59,5,2,2,3.0,1,1,1,0,1,1,0,5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,12.0,2,Adulti
2632,2023,F,Islands,67.0,5.0,Retired,60-69,3,3,4,3.33,0,1,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,3,Anziani
2633,2023,M,Centre,50.0,4.0,Employed,50-59,4,3,3,3.33,1,1,1,1,1,1,0,6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,13.33,2,Adulti
