id;gender;geographical_area;edu_qualification;employment_status;age_score;age_label;FA1;FA2;FA3;FA;FK1;FK2;FK3;FK4;FK5;FK6;FK7;FK;FB1;FB2;FB3;FB4;FB5;FB6;FB7;FB8;FB
4143;M;Centre;30;Employed;1;Giovani;4;3;4;3,67;0;1;1;1;1;1;0;5;0;1;0;1;0;1;2;1;6
4144;M;Centre;30;Unemployed;2;Adulti;3;4;3;3,33;1;1;1;0;1;1;1;6;1;1;1;1;0;0;0;1;5
4145;F;South;50;Homemaker;2;Adulti;3;3;3;3;0;1;1;0;1;1;0;4;1;1;0;0;0;0;0;1;3
4146;M;North-west;70;Employed;2;Adulti;4;4;4;4;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;6
4147;M;North-west;50;Self-employed;2;Adulti;3;4;4;3,67;1;1;0;0;1;1;0;4;1;1;0;1;1;1;0;1;6
4148;M;North-west;90;Retired;3;Anziani;5;3;3;3,67;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;4
4149;M;South;50;Employed;3;Anziani;3;3;3;3;1;1;1;1;1;1;1;7;1;1;1;1;1;0;0;1;6
4150;F;Centre;100;Retired;3;Anziani;3;3;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2
4151;F;North-west;50;Employed;1;Giovani;4;3;4;3,67;0;1;1;1;1;1;1;6;1;1;1;0;0;0;0;1;4
4152;F;North-east;40;Retired;3;Anziani;4;4;3;3,67;1;1;1;0;1;1;0;5;1;1;0;1;0;0;0;1;4
4153;F;South;90;Retired;3;Anziani;3;5;5;4,33;0;1;0;0;1;1;0;3;1;1;0;1;1;0;0;1;5
4154;M;North-west;50;Employed;1;Giovani;2;3;3;2,67;1;1;1;0;1;1;1;6;1;1;1;0;0;1;0;1;5
4155;F;Centre;50;Employed;1;Giovani;4;4;4;4;0;1;0;0;1;0;0;2;1;1;0;1;1;1;0;1;6
4156;M;North-west;40;Employed;3;Anziani;4;4;3;3,67;1;1;1;0;1;1;0;5;1;1;0;1;0;0;0;1;4
4157;M;Centre;50;Employed;2;Adulti;3;3;3;3;1;1;1;0;1;1;1;6;1;1;0;0;1;1;0;0;4
4158;M;South;50;Self-employed;2;Adulti;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
4159;F;Centre;50;Student;1;Giovani;3;3;3;3;0;1;1;0;0;1;0;3;0;0;0;0;0;1;2;1;4
4160;F;North-east;50;Employed;2;Adulti;3;5;5;4,33;0;1;1;0;1;1;0;4;1;1;1;1;1;0;0;1;6
4161;M;Centre;50;Employed;2;Adulti;5;5;3;4,33;1;1;1;1;1;1;0;6;1;1;1;1;0;0;0;1;5
4162;M;North-east;50;Self-employed;1;Giovani;3;2;4;3;0;1;1;1;1;1;0;5;1;1;0;0;1;1;0;1;5
4163;M;North-east;50;Employed;2;Adulti;4;5;5;4,67;1;1;1;0;1;1;1;6;1;1;1;1;1;0;0;1;6
4164;F;North-east;50;Employed;2;Adulti;4;4;3;3,67;1;1;1;0;1;1;0;5;0;0;0;0;0;0;0;1;1
4165;F;North-east;50;Employed;2;Adulti;3;2;2;2,33;1;1;1;0;1;1;1;6;1;1;1;0;1;1;2;1;8
4166;M;North-east;50;Employed;2;Adulti;3;3;2;2,67;1;1;1;0;1;0;0;4;1;1;1;0;1;1;0;1;6
4167;M;South;50;Retired;3;Anziani;4;4;3;3,67;1;1;1;0;0;1;0;4;1;1;0;1;0;0;0;1;4
4168;F;South;50;Retired;3;Anziani;4;4;3;3,67;1;1;1;1;1;1;1;7;1;1;0;1;0;0;0;1;4
4169;M;North-west;60;Employed;2;Adulti;2;3;2;2,33;1;1;1;0;0;0;1;4;0;1;0;1;0;1;0;1;4
4170;M;Centre;70;Employed;2;Adulti;3;3;4;3,33;1;1;1;1;1;1;1;7;1;0;1;1;0;0;0;0;3
4171;F;Centre;50;Employed;3;Anziani;5;4;4;4,33;1;1;1;0;1;1;1;6;1;0;1;1;1;1;1;0;6
4172;M;Centre;30;Employed;1;Giovani;3;3;2;2,67;0;1;1;0;1;0;0;3;1;1;1;0;0;0;0;1;4
4173;M;Centre;50;Employed;2;Adulti;3;4;3;3,33;1;1;1;0;1;1;1;6;1;1;0;0;0;0;0;1;3
4174;M;Centre;40;Self-employed;3;Anziani;3;5;4;4;0;1;1;1;1;1;0;5;1;1;0;0;0;0;0;1;3
4175;M;North-west;60;Employed;2;Adulti;5;5;3;4,33;0;1;1;0;1;0;0;3;1;1;1;1;1;1;0;1;7
4176;M;North-east;50;Employed;1;Giovani;3;3;3;3;1;1;0;0;1;1;0;4;1;1;0;0;1;0;0;1;4
4177;F;North-west;50;Retired;3;Anziani;5;4;3;4;1;1;0;0;0;1;1;4;1;1;1;1;1;0;0;1;6
4178;F;Centre;70;Retired;3;Anziani;3;3;4;3,33;0;1;1;0;1;1;1;5;1;1;0;0;0;0;0;1;3
4179;M;South;20;Self-employed;1;Giovani;2;4;4;3,33;1;1;1;0;1;1;1;6;1;1;1;1;0;1;0;1;6
4180;F;Islands;50;Homemaker;2;Adulti;5;5;2;4;1;1;1;0;1;1;1;6;1;1;0;0;0;0;0;1;3
4181;M;Centre;50;Employed;1;Giovani;3;4;4;3,67;1;1;1;0;1;1;1;6;1;1;0;1;0;1;0;1;5
4182;F;South;50;Homemaker;2;Adulti;5;4;4;4,33;0;1;1;0;1;1;1;5;1;1;0;1;1;0;1;1;6
4183;M;North-west;70;Retired;3;Anziani;3;3;3;3;0;1;1;0;1;1;0;4;1;1;1;1;1;0;0;1;6
4184;M;North-east;50;Retired;3;Anziani;5;3;3;3,67;1;1;1;0;1;1;1;6;1;1;1;1;1;1;0;0;6
4185;F;North-east;30;Unemployed;1;Giovani;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
4186;F;North-east;50;Student;1;Giovani;2;3;3;2,67;1;1;1;0;0;0;0;3;0;0;0;0;0;0;0;1;1
4187;M;South;50;Self-employed;2;Adulti;2;3;2;2,33;1;1;0;0;1;0;0;3;1;0;1;1;1;1;0;1;6
4188;F;North-east;40;Employed;1;Giovani;5;5;4;4,67;0;1;1;0;1;1;1;5;1;1;1;1;0;0;1;1;6
4189;F;North-east;50;Employed;1;Giovani;2;4;3;3;1;1;1;0;0;0;0;3;1;1;0;0;1;0;0;1;4
4190;M;Islands;50;Retired;3;Anziani;4;4;4;4;1;1;1;0;0;1;0;4;1;1;0;1;0;0;0;1;4
4191;M;North-east;50;Retired;3;Anziani;4;3;3;3,33;0;1;0;0;1;1;0;3;1;1;0;1;0;1;0;1;5
4192;M;South;50;Retired;3;Anziani;3;3;3;3;1;1;1;1;0;1;0;5;1;1;1;1;0;0;0;1;5
4193;M;South;20;Self-employed;2;Adulti;3;3;2;2,67;1;1;1;0;1;1;0;5;0;0;0;0;0;0;0;1;1
4194;M;Centre;40;Employed;3;Anziani;2;2;3;2,33;0;1;1;1;1;1;0;5;1;1;1;1;0;1;1;1;7
4195;M;North-east;30;Employed;2;Adulti;4;3;4;3,67;1;1;0;0;1;1;0;4;1;1;0;1;1;1;2;1;8
4196;M;North-west;30;Employed;2;Adulti;3;3;3;3;0;1;1;0;1;1;0;4;1;1;0;0;1;0;0;1;4
4197;F;North-east;50;Employed;2;Adulti;3;2;3;2,67;1;1;0;0;1;1;1;5;1;1;1;1;1;1;1;1;8
4198;F;South;20;Retired;3;Anziani;4;4;4;4;1;1;1;1;1;1;0;6;1;1;1;1;1;0;1;1;7
4199;F;North-west;20;Employed;1;Giovani;4;1;2;2,33;0;0;0;0;0;1;1;2;1;1;1;1;1;1;0;1;7
4200;F;North-west;50;Employed;2;Adulti;3;3;4;3,33;1;1;1;0;1;1;1;6;1;0;0;1;1;1;0;1;5
4201;M;North-east;20;Employed;2;Adulti;4;3;3;3,33;1;1;1;0;0;1;1;5;1;1;1;1;1;1;0;1;7
4202;M;Centre;50;Retired;2;Adulti;3;4;4;3,67;1;1;1;0;1;1;1;6;1;1;0;0;1;0;0;1;4
4203;F;North-west;20;Self-employed;2;Adulti;5;4;3;4;1;1;1;1;1;1;1;7;1;1;1;1;1;1;0;1;7
4204;M;North-east;50;Employed;2;Adulti;4;3;5;4;0;1;1;0;1;1;1;5;1;1;1;1;0;0;1;1;6
4205;F;Islands;30;Student;1;Giovani;3;3;3;3;1;1;1;1;1;0;1;6;0;1;1;0;1;0;0;1;4
4206;M;North-east;50;Employed;2;Adulti;3;4;5;4;1;1;1;0;1;1;0;5;1;1;1;1;1;0;0;1;6
4207;M;Islands;20;Employed;2;Adulti;2;3;3;2,67;1;1;1;0;1;1;1;6;1;1;1;1;1;1;0;1;7
4208;F;Islands;30;Employed;2;Adulti;3;3;3;3;1;1;1;0;1;1;1;6;1;0;0;1;0;1;0;1;4
4209;F;Islands;40;Employed;1;Giovani;4;4;4;4;1;1;1;1;1;1;1;7;1;1;0;1;0;0;0;1;4
4210;F;North-east;50;Employed;1;Giovani;3;4;3;3,33;0;1;1;1;1;1;0;5;1;1;0;1;0;0;0;1;4
4211;M;North-east;50;Employed;2;Adulti;2;3;4;3;0;1;0;0;0;1;1;3;0;1;1;0;1;1;0;1;5
4212;F;North-west;50;Employed;2;Adulti;3;3;3;3;1;1;1;1;1;1;1;7;1;0;0;0;1;1;0;1;4
4213;F;Centre;10;Employed;1;Giovani;5;3;4;4;1;1;0;0;0;1;1;4;1;1;0;1;0;1;2;1;7
4214;F;South;20;Retired;3;Anziani;5;5;3;4,33;1;1;1;1;1;1;1;7;1;1;1;1;1;0;1;1;7
4215;M;North-west;30;Employed;2;Adulti;5;5;4;4,67;0;1;1;0;1;1;1;5;1;0;1;1;1;0;1;1;6
4216;F;North-west;80;Homemaker;3;Anziani;3;3;3;3;0;1;1;0;1;1;1;5;1;1;0;0;0;0;1;1;4
4217;M;Centre;80;Retired;3;Anziani;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
4218;M;Centre;60;Retired;3;Anziani;4;4;3;3,67;0;1;0;0;0;0;1;2;0;1;1;1;0;0;0;1;4
4219;M;Islands;50;Retired;3;Anziani;4;4;3;3,67;1;1;1;0;0;1;0;4;1;1;0;1;0;0;0;1;4
4220;M;North-east;60;Employed;1;Giovani;3;3;4;3,33;1;1;1;0;1;1;0;5;1;1;1;1;1;0;0;1;6
4221;F;North-west;50;Self-employed;2;Adulti;3;3;3;3;1;1;1;1;0;1;1;6;1;1;0;1;1;0;0;1;5
4222;F;Centre;30;Employed;2;Adulti;3;2;4;3;1;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1
4223;F;North-east;20;Employed;2;Adulti;4;4;4;4;1;1;0;0;0;0;0;2;1;1;0;0;0;0;0;1;3
4224;M;North-east;70;Retired;3;Anziani;3;3;3;3;1;1;0;0;0;1;1;4;1;0;0;1;0;1;0;1;4
4225;F;North-east;50;Self-employed;1;Giovani;2;3;4;3;0;1;1;0;1;1;1;5;1;1;1;0;1;0;0;1;5
4226;M;South;30;Employed;1;Giovani;3;3;3;3;0;1;0;0;0;0;0;1;1;1;0;1;1;1;0;1;6
4227;M;North-east;60;Retired;3;Anziani;3;4;5;4;0;0;0;0;1;1;0;2;0;0;1;1;1;0;0;0;3
4228;F;Centre;60;Student;1;Giovani;3;3;3;3;1;1;1;0;1;0;0;4;1;1;1;0;1;1;1;1;7
4229;F;North-east;50;Employed;2;Adulti;2;5;5;4;1;0;0;0;1;1;0;3;1;1;0;1;1;1;0;1;6
4230;M;South;50;Retired;3;Anziani;5;5;5;5;1;1;1;0;0;0;0;3;1;0;0;0;0;0;1;1;3
4231;M;North-east;30;Employed;3;Anziani;2;4;4;3,33;0;1;1;0;1;1;1;5;1;1;1;1;1;0;0;1;6
4232;M;North-west;50;Retired;3;Anziani;4;3;3;3,33;1;0;0;0;1;1;1;4;1;1;0;1;1;0;0;1;5
4233;F;North-east;70;Homemaker;2;Adulti;3;5;2;3,33;1;1;1;1;1;1;1;7;0;1;0;0;0;0;0;1;2
4234;F;North-west;30;Employed;1;Giovani;2;5;4;3,67;0;1;1;0;1;1;0;4;1;1;0;1;1;1;2;0;7
4235;M;Centre;50;Employed;2;Adulti;2;3;3;2,67;0;1;1;1;1;1;0;5;1;1;1;1;1;1;0;1;7
4236;F;South;70;Student;1;Giovani;3;3;3;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2
4237;F;South;70;Homemaker;3;Anziani;3;4;4;3,67;0;0;0;0;1;1;0;2;1;1;1;1;1;0;0;0;5
4238;M;Centre;50;Employed;2;Adulti;3;4;3;3,33;1;1;1;0;1;1;0;5;1;1;1;1;1;0;0;1;6
4239;M;North-west;60;Retired;3;Anziani;3;2;4;3;1;1;0;0;0;1;0;3;0;1;0;1;0;0;0;1;3
4240;M;North-east;60;Employed;1;Giovani;2;2;3;2,33;1;1;1;1;1;0;0;5;1;1;0;1;1;1;0;1;6
4241;M;South;30;Employed;2;Adulti;2;3;2;2,33;1;1;1;0;0;1;0;4;1;1;1;1;1;1;0;1;7
4242;F;North-east;30;Employed;1;Giovani;5;3;4;4;1;1;0;0;1;1;0;4;1;1;0;1;0;1;0;1;5
4243;F;North-west;50;Student;1;Giovani;3;4;3;3,33;0;1;0;0;1;1;0;3;0;0;0;0;0;0;0;1;1
4244;F;Centre;40;Employed;1;Giovani;3;4;3;3,33;1;1;1;1;1;1;1;7;1;1;0;1;1;1;0;1;6
4245;M;North-east;40;Self-employed;2;Adulti;3;4;3;3,33;0;1;1;0;1;1;1;5;1;1;0;1;0;0;1;1;5
4246;M;North-west;50;Employed;2;Adulti;3;3;3;3;1;1;1;0;1;1;1;6;1;1;1;1;1;1;2;1;9
4247;M;North-east;50;Employed;2;Adulti;3;3;3;3;1;1;1;0;1;1;0;5;1;1;1;1;1;1;0;1;7
4248;F;North-west;70;Retired;3;Anziani;3;3;4;3,33;0;1;1;0;1;1;1;5;1;1;0;1;0;0;0;1;4
4249;M;North-east;90;Retired;3;Anziani;3;2;3;2,67;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;4
4250;F;South;60;Employed;1;Giovani;2;4;3;3;1;1;1;1;1;1;1;7;1;1;0;0;0;1;0;1;4
4251;M;North-east;50;Employed;1;Giovani;3;4;4;3,67;1;1;1;0;1;1;0;5;1;1;0;1;1;0;0;1;5
4252;M;North-east;30;Employed;1;Giovani;4;4;3;3,67;0;1;0;0;1;1;0;3;1;1;0;1;0;1;0;1;5
4253;F;North-west;20;Employed;2;Adulti;5;5;3;4,33;1;1;1;0;1;1;0;5;1;1;1;1;1;1;0;1;7
4254;F;Centre;50;Employed;3;Anziani;5;4;3;4;1;1;1;0;1;1;0;5;1;1;0;1;0;0;0;1;4
4255;M;North-east;50;Retired;3;Anziani;2;4;3;3;1;1;1;0;0;1;1;5;1;1;1;1;1;1;0;1;7
4256;F;North-west;50;Employed;2;Adulti;2;4;2;2,67;1;1;1;0;1;1;0;5;1;1;1;1;1;0;0;1;6
4257;M;South;50;Employed;2;Adulti;3;3;3;3;1;1;0;0;0;0;1;3;1;1;1;0;1;0;0;1;5
4258;M;North-east;30;Self-employed;1;Giovani;3;3;4;3,33;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;6
4259;F;North-west;50;Employed;1;Giovani;5;5;5;5;0;1;1;0;0;1;1;4;1;1;0;1;1;0;0;1;5
4260;M;North-west;50;Employed;2;Adulti;5;5;5;5;1;1;1;1;1;1;1;7;1;1;1;0;1;0;1;1;6
4261;M;South;60;Employed;2;Adulti;3;4;5;4;1;1;1;0;1;1;0;5;1;1;1;1;1;0;0;1;6
4262;F;North-east;50;Employed;2;Adulti;5;5;5;5;0;1;0;0;0;0;0;1;1;0;1;1;1;0;0;1;5
4263;F;South;50;Unemployed;1;Giovani;3;3;5;3,67;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;1;1
4264;M;Islands;70;Retired;3;Anziani;3;3;5;3,67;0;1;1;0;1;1;0;4;1;1;0;1;1;0;0;1;5
4265;F;North-east;70;Employed;2;Adulti;4;4;3;3,67;1;1;1;0;1;1;0;5;1;0;1;1;1;0;0;1;5
4266;F;Centre;50;Retired;3;Anziani;4;4;4;4;1;1;0;0;1;1;0;4;0;0;0;1;0;0;0;1;2
4267;M;North-east;50;Employed;1;Giovani;4;4;4;4;0;0;0;0;1;1;1;3;1;1;0;1;1;0;2;1;7
4268;M;North-east;30;Employed;2;Adulti;3;3;4;3,33;0;1;1;0;1;1;1;5;1;1;0;0;0;1;0;1;4
4269;M;North-east;50;Employed;1;Giovani;5;5;5;5;1;1;0;0;0;1;1;4;1;1;0;1;1;1;0;1;6
4270;M;South;20;Self-employed;2;Adulti;3;4;3;3,33;0;0;1;1;1;1;0;4;1;1;0;1;1;0;2;1;7
4271;M;North-east;20;Self-employed;1;Giovani;4;5;5;4,67;1;1;1;0;1;1;1;6;1;1;1;1;1;1;2;1;9
4272;F;North-east;30;Self-employed;2;Adulti;3;3;3;3;1;1;1;0;0;1;0;4;1;0;1;1;0;0;2;0;5
4273;F;North-west;70;Homemaker;2;Adulti;3;4;4;3,67;1;1;1;1;0;0;0;4;0;1;0;1;0;0;0;1;3
4274;F;North-west;50;Employed;1;Giovani;3;3;3;3;1;1;1;0;1;1;0;5;1;1;1;0;0;0;0;1;4
4275;M;North-east;50;Student;1;Giovani;3;3;3;3;1;1;0;0;0;1;0;3;1;0;1;0;1;0;0;1;4
4276;M;North-east;50;Employed;2;Adulti;5;3;4;4;1;1;1;0;1;1;0;5;1;1;0;1;0;0;0;1;4
4277;F;Islands;50;Employed;2;Adulti;5;5;5;5;1;0;0;0;0;0;1;2;1;1;0;1;1;1;0;1;6
4278;M;North-east;50;Unemployed;1;Giovani;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
4279;M;North-east;50;Self-employed;2;Adulti;3;4;4;3,67;0;1;0;0;1;1;1;4;1;0;1;1;0;0;1;1;5
4280;F;North-west;50;Unemployed;2;Adulti;3;3;3;3;1;0;0;0;1;1;0;3;1;1;0;0;0;0;0;0;2
4281;F;South;50;Employed;2;Adulti;2;4;4;3,33;1;1;1;0;1;1;1;6;1;1;1;1;1;1;0;1;7
4282;M;North-east;50;Retired;3;Anziani;3;3;3;3;1;1;1;0;1;1;0;5;1;1;0;1;1;0;0;1;5
4283;F;Centre;50;Employed;1;Giovani;3;2;3;2,67;1;1;1;1;1;1;1;7;1;0;1;1;1;1;0;1;6
4284;M;South;50;Self-employed;2;Adulti;3;3;3;3;0;1;0;0;1;1;0;3;1;1;1;1;1;0;0;1;6
4285;F;North-east;50;Student;1;Giovani;2;3;2;2,33;0;1;1;0;1;1;0;4;1;1;0;0;1;1;0;1;5
4286;F;Centre;70;Retired;3;Anziani;4;4;3;3,67;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;1;8
4287;M;South;70;Self-employed;2;Adulti;4;5;5;4,67;1;1;1;0;1;1;0;5;1;1;1;1;1;0;0;0;5
4288;M;South;70;Retired;3;Anziani;2;3;2;2,33;1;1;0;0;0;1;1;4;1;1;0;1;1;1;0;1;6
4289;M;North-east;50;Employed;2;Adulti;2;3;2;2,33;0;1;1;1;1;1;1;6;1;1;1;1;0;1;2;1;8
4290;M;North-east;50;Employed;2;Adulti;3;4;3;3,33;1;1;1;0;1;1;0;5;1;0;0;1;1;0;0;1;4
4291;M;North-east;20;Employed;2;Adulti;4;3;3;3,33;1;1;1;0;0;1;1;5;1;1;1;1;1;1;0;1;7
4292;F;North-east;20;Employed;1;Giovani;4;3;3;3,33;1;1;1;0;1;1;0;5;1;1;0;1;1;1;2;1;8
4293;M;North-east;90;Retired;3;Anziani;4;2;2;2,67;1;1;0;0;1;1;0;4;1;0;0;1;1;1;0;1;5
4294;F;North-west;60;Student;1;Giovani;2;3;3;2,67;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;1;4
4295;M;South;60;Employed;3;Anziani;3;2;2;2,33;0;0;0;0;1;0;0;1;1;1;1;1;1;0;1;1;7
4296;M;North-west;50;Retired;3;Anziani;3;5;5;4,33;1;1;0;0;1;1;0;4;1;1;1;1;1;0;0;1;6
4297;M;North-east;50;Self-employed;1;Giovani;3;4;3;3,33;1;1;0;0;0;1;1;4;1;1;0;1;1;1;0;1;6
4298;M;North-east;70;Retired;3;Anziani;2;3;3;2,67;1;1;1;0;1;1;0;5;1;1;0;1;0;0;1;1;5
4299;M;North-west;60;Retired;3;Anziani;3;3;3;3;0;1;1;0;1;1;1;5;1;0;0;1;0;0;1;1;4
4300;M;North-east;50;Retired;3;Anziani;3;3;4;3,33;1;1;1;0;0;1;1;5;1;1;0;0;0;0;0;1;3
4301;F;South;50;Retired;3;Anziani;2;4;3;3;1;1;1;0;1;1;1;6;1;1;0;0;0;0;0;1;3
4302;M;Centre;50;Employed;1;Giovani;3;3;3;3;1;1;1;0;1;1;0;5;0;1;0;0;0;0;0;1;2
4303;M;Islands;50;Student;1;Giovani;3;3;3;3;0;0;0;0;1;1;1;3;1;1;1;1;1;0;1;1;7
4304;M;North-east;50;Retired;3;Anziani;2;3;3;2,67;1;1;1;0;1;1;0;5;1;1;0;0;1;0;0;1;4
4305;M;Centre;10;Employed;2;Adulti;5;4;5;4,67;1;1;1;0;0;0;0;3;1;1;0;0;0;1;2;1;6
4306;F;North-east;50;Retired;3;Anziani;4;4;4;4;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;1;4
4307;F;Centre;50;Employed;1;Giovani;1;3;2;2;1;1;0;0;1;1;0;4;1;1;0;1;1;1;0;1;6
4308;F;North-east;20;Employed;2;Adulti;5;5;3;4,33;1;1;0;0;1;1;1;5;1;1;1;1;1;1;0;0;6
4309;M;North-east;20;Employed;2;Adulti;4;2;3;3;1;1;1;0;0;1;0;4;1;1;1;1;1;1;0;1;7
4310;F;Centre;50;Retired;3;Anziani;2;3;3;2,67;1;1;1;0;1;1;0;5;1;1;0;1;1;0;0;1;5
4311;F;North-east;70;Retired;3;Anziani;3;4;3;3,33;1;1;0;0;1;1;1;5;1;0;1;1;1;1;0;1;6
4312;F;South;50;Employed;1;Giovani;3;4;3;3,33;0;1;1;0;1;0;0;3;0;1;0;1;1;0;0;1;4
4313;F;North-east;50;Employed;2;Adulti;2;2;2;2;1;1;1;1;1;0;0;5;1;1;0;0;0;1;0;1;4
4314;F;North-west;20;Student;1;Giovani;3;3;2;2,67;1;1;1;1;1;1;1;7;0;1;0;0;0;0;0;1;2
4315;M;North-east;50;Employed;2;Adulti;4;3;3;3,33;1;1;1;1;1;1;1;7;1;1;1;1;1;0;2;1;8
4316;M;North-east;50;Employed;2;Adulti;3;2;3;2,67;1;1;1;0;1;1;0;5;1;1;1;1;0;0;0;1;5
4317;F;North-east;70;Employed;2;Adulti;3;3;4;3,33;0;1;1;0;1;1;1;5;1;1;0;0;0;0;0;1;3
4318;F;Centre;50;Employed;1;Giovani;3;3;3;3;1;1;1;1;1;1;1;7;1;1;0;1;1;0;2;1;7
4319;M;North-east;60;Employed;2;Adulti;2;3;3;2,67;0;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;5
4320;M;North-east;90;Self-employed;3;Anziani;3;3;3;3;0;1;0;0;1;1;0;3;1;0;0;1;1;1;0;0;4
4321;M;North-west;70;Employed;2;Adulti;2;3;3;2,67;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;4
4322;M;North-west;50;Employed;1;Giovani;3;3;5;3,67;0;1;0;0;0;0;0;1;1;1;1;1;1;1;0;1;7
4323;F;North-east;50;Employed;2;Adulti;3;3;3;3;0;1;1;0;1;1;1;5;1;1;0;1;0;0;0;1;4
4324;M;Centre;50;Employed;3;Anziani;2;4;5;3,67;1;0;0;0;1;1;0;3;1;1;1;0;1;1;2;0;7
4325;F;Centre;50;Employed;1;Giovani;3;4;4;3,67;1;1;1;0;1;1;0;5;1;1;1;1;1;0;0;1;6
4326;M;North-east;20;Employed;2;Adulti;2;2;3;2,33;0;0;0;0;1;1;1;3;0;1;0;0;1;1;0;1;4
4327;F;North-east;20;Employed;2;Adulti;2;4;3;3;1;1;1;0;0;1;1;5;1;1;1;1;0;0;0;1;5
4328;M;North-west;50;Employed;2;Adulti;3;3;3;3;1;1;1;0;1;1;0;5;1;1;0;0;0;0;0;1;3
4329;M;Centre;70;Retired;3;Anziani;4;3;2;3;1;1;1;0;0;1;1;5;1;1;1;1;1;1;0;1;7
4330;M;North-east;20;Employed;2;Adulti;5;4;3;4;1;1;1;1;0;1;1;6;1;1;0;1;1;1;0;1;6
4331;M;North-east;40;Student;1;Giovani;2;3;3;2,67;0;1;1;0;1;1;1;5;1;1;1;0;1;1;2;1;8
4332;M;North-east;50;Retired;3;Anziani;4;4;4;4;1;1;1;0;1;1;1;6;1;1;0;1;0;0;0;1;4
4333;M;North-east;60;Self-employed;2;Adulti;4;3;3;3,33;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;5
4334;M;North-west;50;Employed;2;Adulti;2;4;4;3,33;1;1;1;0;1;1;0;5;1;1;1;1;1;0;0;1;6
4335;F;North-east;50;Student;1;Giovani;3;3;3;3;1;1;1;1;1;1;0;6;0;0;0;0;0;0;0;1;1
4336;M;Centre;20;Employed;3;Anziani;4;3;3;3,33;1;1;1;1;1;1;1;7;0;1;1;0;1;0;2;1;6
4337;M;Islands;30;Employed;3;Anziani;5;3;3;3,67;0;1;0;0;1;1;1;4;1;1;1;1;1;1;2;1;9
4338;M;South;90;Retired;3;Anziani;3;4;4;3,67;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;5
4339;M;North-east;40;Employed;2;Adulti;3;2;2;2,33;0;1;0;0;1;1;0;3;0;0;1;0;0;0;0;0;1
4340;M;North-east;40;Employed;2;Adulti;2;3;4;3;1;1;0;0;1;1;1;5;1;0;1;1;1;0;0;0;4
4341;M;North-east;20;Employed;2;Adulti;4;4;3;3,67;0;1;1;0;1;1;1;5;1;1;1;1;0;1;1;1;7
4342;M;South;60;Retired;3;Anziani;3;3;4;3,33;0;1;1;0;1;1;1;5;1;1;0;0;0;0;0;1;3
4343;F;North-east;50;Student;1;Giovani;3;3;2;2,67;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1
4344;F;Centre;50;Retired;3;Anziani;5;5;5;5;1;1;0;0;0;0;0;2;1;1;0;1;1;0;0;1;5
4345;M;North-east;50;Employed;1;Giovani;4;3;3;3,33;0;0;0;0;1;0;0;1;1;1;1;1;0;1;0;1;6
4346;F;North-east;50;Employed;2;Adulti;3;3;3;3;0;1;1;0;1;1;1;5;1;1;0;1;0;0;1;1;5
4347;F;North-east;90;Self-employed;2;Adulti;5;3;3;3,67;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1
4348;M;North-west;50;Employed;3;Anziani;3;4;4;3,67;1;1;0;0;0;0;0;2;0;1;0;0;0;0;0;1;2
4349;M;South;50;Retired;2;Adulti;4;4;4;4;0;1;0;0;1;1;1;4;1;1;1;1;0;0;1;1;6
4350;M;North-east;50;Employed;1;Giovani;3;4;3;3,33;0;1;1;0;1;1;1;5;1;1;1;1;1;1;1;1;8
4351;M;Centre;50;Employed;2;Adulti;5;4;5;4,67;0;1;1;0;1;1;1;5;1;1;1;1;1;1;2;1;9
4352;F;Centre;50;Retired;3;Anziani;2;4;3;3;0;1;0;0;1;0;0;2;0;0;0;0;0;1;0;1;2
4353;F;South;30;Student;1;Giovani;2;2;1;1,67;1;1;1;1;1;1;1;7;0;1;1;1;1;0;0;1;5
4354;F;North-east;30;Employed;1;Giovani;4;5;5;4,67;1;1;0;0;1;1;1;5;1;1;1;1;1;0;0;1;6
4355;M;North-west;70;Employed;1;Giovani;2;4;3;3;1;1;0;0;1;1;0;4;1;1;0;1;1;1;0;1;6
